sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,93396,3500,96896,06/10/2019,2018
Communic/Electronics,B,486248,2500,488748,06/10/2019,2018
Construction,C,133868,1250,135118,06/10/2019,2018
Defense,D,62709,1000,63709,06/10/2019,2018
Energy/Nat Resource,E,301547,9250,310797,06/10/2019,2018
Finance/Insur/RealEst,F,1161745,2847,1164592,06/10/2019,2018
Health,H,321994,-7250,314744,06/10/2019,2018
Lawyers & Lobbyists,K,1167082,2500,1169582,06/10/2019,2018
Transportation,M,140837,-2000,138837,06/10/2019,2018
Misc Business,N,686935,-1000,685935,06/10/2019,2018
Labor,P,2849,2000,4849,06/10/2019,2018
Ideology/Single-Issue,Q,769791,28219,798010,06/10/2019,2018
Other,W,1737644,0,1737644,06/10/2019,2018
