sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,23078,0,23078,06/10/2019,2018
Communic/Electronics,B,495872,0,495872,06/10/2019,2018
Construction,C,44270,0,44270,06/10/2019,2018
Defense,D,2916,0,2916,06/10/2019,2018
Energy/Nat Resource,E,40314,2500,42814,06/10/2019,2018
Finance/Insur/RealEst,F,790652,2500,793152,06/10/2019,2018
Health,H,189483,7500,196983,06/10/2019,2018
Lawyers & Lobbyists,K,401315,7500,408815,06/10/2019,2018
Transportation,M,20697,0,20697,06/10/2019,2018
Misc Business,N,333202,0,333202,06/10/2019,2018
Labor,P,1647,153700,155347,06/10/2019,2018
Ideology/Single-Issue,Q,586323,365746,952069,06/10/2019,2018
Other,W,883252,0,883252,06/10/2019,2018
