sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,10300,62500,72800,03/20/2023,2022
Communic/Electronics,B,111548,115700,227248,03/20/2023,2022
Construction,C,5400,30000,35400,03/20/2023,2022
Defense,D,250,23500,23750,03/20/2023,2022
Energy/Nat Resource,E,20400,32750,53150,03/20/2023,2022
Finance/Insur/RealEst,F,154406,454500,608906,03/20/2023,2022
Health,H,26057,306900,332957,03/20/2023,2022
Lawyers & Lobbyists,K,63930,25000,88930,03/20/2023,2022
Transportation,M,10167,81000,91167,03/20/2023,2022
Misc Business,N,76096,125500,201596,03/20/2023,2022
Labor,P,3150,115500,118650,03/20/2023,2022
Ideology/Single-Issue,Q,81584,38296,119880,03/20/2023,2022
Other,W,240615,0,240615,03/20/2023,2022
