sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,653771,211640,865411,06/10/2019,2018
Communic/Electronics,B,527342,279065,806407,06/10/2019,2018
Construction,C,940993,97500,1038493,06/10/2019,2018
Defense,D,63380,90500,153880,06/10/2019,2018
Energy/Nat Resource,E,573776,333666,907442,06/10/2019,2018
Finance/Insur/RealEst,F,4544379,487280,5031659,06/10/2019,2018
Health,H,754044,253950,1007994,06/10/2019,2018
Lawyers & Lobbyists,K,1230938,104850,1335788,06/10/2019,2018
Transportation,M,465801,264828,730629,06/10/2019,2018
Misc Business,N,2083567,409800,2493367,06/10/2019,2018
Labor,P,465,25500,25965,06/10/2019,2018
Ideology/Single-Issue,Q,1740159,600704,2340863,06/10/2019,2018
Other,W,4203948,8000,4211948,06/10/2019,2018
