sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,42055,23500,65555,03/20/2023,2022
Communic/Electronics,B,181911,4000,185911,03/20/2023,2022
Construction,C,60132,2500,62632,03/20/2023,2022
Defense,D,8416,-1000,7416,03/20/2023,2022
Energy/Nat Resource,E,55111,5000,60111,03/20/2023,2022
Finance/Insur/RealEst,F,942045,36000,978045,03/20/2023,2022
Health,H,192865,13500,206365,03/20/2023,2022
Lawyers & Lobbyists,K,276564,21000,297564,03/20/2023,2022
Transportation,M,25330,1000,26330,03/20/2023,2022
Misc Business,N,183181,16000,199181,03/20/2023,2022
Labor,P,1525,123000,124525,03/20/2023,2022
Ideology/Single-Issue,Q,452917,494625,947542,03/20/2023,2022
Other,W,1194851,0,1194851,03/20/2023,2022
