sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,57824,66200,124024,06/10/2019,2018
Communic/Electronics,B,7550,75590,83140,06/10/2019,2018
Construction,C,40550,52000,92550,06/10/2019,2018
Defense,D,0,16500,16500,06/10/2019,2018
Energy/Nat Resource,E,9500,62750,72250,06/10/2019,2018
Finance/Insur/RealEst,F,195450,336000,531450,06/10/2019,2018
Health,H,98400,289829,388229,06/10/2019,2018
Lawyers & Lobbyists,K,118182,31648,149830,06/10/2019,2018
Transportation,M,57150,93000,150150,06/10/2019,2018
Misc Business,N,131050,128499,259549,06/10/2019,2018
Labor,P,0,11000,11000,06/10/2019,2018
Ideology/Single-Issue,Q,5900,174750,180650,06/10/2019,2018
Other,W,125055,0,125055,06/10/2019,2018
