sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,26594,10000,36594,03/20/2023,2022
Communic/Electronics,B,245578,2000,247578,03/20/2023,2022
Construction,C,15226,28100,43326,03/20/2023,2022
Defense,D,13960,0,13960,03/20/2023,2022
Energy/Nat Resource,E,50382,1000,51382,03/20/2023,2022
Finance/Insur/RealEst,F,657091,33500,690591,03/20/2023,2022
Health,H,237065,22500,259565,03/20/2023,2022
Lawyers & Lobbyists,K,472702,10000,482702,03/20/2023,2022
Transportation,M,30350,0,30350,03/20/2023,2022
Misc Business,N,230240,7500,237740,03/20/2023,2022
Labor,P,5455,289500,294955,03/20/2023,2022
Ideology/Single-Issue,Q,630784,540720,1171504,03/20/2023,2022
Other,W,1243522,0,1243522,03/20/2023,2022
