sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,331600,291100,622700,06/10/2019,2018
Communic/Electronics,B,216275,150780,367055,06/10/2019,2018
Construction,C,367624,89950,457574,06/10/2019,2018
Defense,D,25350,57000,82350,06/10/2019,2018
Energy/Nat Resource,E,334175,293100,627275,06/10/2019,2018
Finance/Insur/RealEst,F,2022421,592425,2614846,06/10/2019,2018
Health,H,470078,341400,811478,06/10/2019,2018
Lawyers & Lobbyists,K,760452,76630,837082,06/10/2019,2018
Transportation,M,280893,111046,391939,06/10/2019,2018
Misc Business,N,1275794,358349,1634143,06/10/2019,2018
Labor,P,0,4500,4500,06/10/2019,2018
Ideology/Single-Issue,Q,287834,720469,1008303,06/10/2019,2018
Other,W,1439852,30500,1470352,06/10/2019,2018
