sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,7700,24000,31700,06/10/2019,2018
Communic/Electronics,B,58427,54920,113347,06/10/2019,2018
Construction,C,10926,29000,39926,06/10/2019,2018
Defense,D,25025,110200,135225,06/10/2019,2018
Energy/Nat Resource,E,27692,36500,64192,06/10/2019,2018
Finance/Insur/RealEst,F,186768,131500,318268,06/10/2019,2018
Health,H,24193,78500,102693,06/10/2019,2018
Lawyers & Lobbyists,K,198375,30473,228848,06/10/2019,2018
Transportation,M,54776,79500,134276,06/10/2019,2018
Misc Business,N,93566,81000,174566,06/10/2019,2018
Labor,P,108,69500,69608,06/10/2019,2018
Ideology/Single-Issue,Q,47075,34264,81339,06/10/2019,2018
Other,W,271260,1000,272260,06/10/2019,2018
