sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,9647,1000,10647,06/10/2019,2018
Communic/Electronics,B,74510,32200,106710,06/10/2019,2018
Construction,C,10645,2500,13145,06/10/2019,2018
Defense,D,25,0,25,06/10/2019,2018
Energy/Nat Resource,E,9557,13000,22557,06/10/2019,2018
Finance/Insur/RealEst,F,117988,21500,139488,06/10/2019,2018
Health,H,75757,84000,159757,06/10/2019,2018
Lawyers & Lobbyists,K,104238,29000,133238,06/10/2019,2018
Transportation,M,9385,6500,15885,06/10/2019,2018
Misc Business,N,80312,20000,100312,06/10/2019,2018
Labor,P,3075,178300,181375,06/10/2019,2018
Ideology/Single-Issue,Q,100423,42131,142554,06/10/2019,2018
Other,W,256410,3000,259410,06/10/2019,2018
