sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,70684,101000,171684,03/20/2023,2022
Communic/Electronics,B,42792,16000,58792,03/20/2023,2022
Construction,C,28050,9000,37050,03/20/2023,2022
Defense,D,5800,0,5800,03/20/2023,2022
Energy/Nat Resource,E,0,37500,37500,03/20/2023,2022
Finance/Insur/RealEst,F,73800,48000,121800,03/20/2023,2022
Health,H,37550,16000,53550,03/20/2023,2022
Lawyers & Lobbyists,K,22300,500,22800,03/20/2023,2022
Transportation,M,28600,35500,64100,03/20/2023,2022
Misc Business,N,60004,29728,89732,03/20/2023,2022
Labor,P,0,17500,17500,03/20/2023,2022
Ideology/Single-Issue,Q,16150,294700,310850,03/20/2023,2022
Other,W,154995,1000,155995,03/20/2023,2022
