sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,0,6500,6500,06/10/2019,2018
Communic/Electronics,B,3735,28280,32015,06/10/2019,2018
Construction,C,2800,500,3300,06/10/2019,2018
Defense,D,0,5000,5000,06/10/2019,2018
Energy/Nat Resource,E,0,38000,38000,06/10/2019,2018
Finance/Insur/RealEst,F,67573,388358,455931,06/10/2019,2018
Health,H,14545,71000,85545,06/10/2019,2018
Lawyers & Lobbyists,K,17875,31300,49175,06/10/2019,2018
Transportation,M,6050,30250,36300,06/10/2019,2018
Misc Business,N,12975,64500,77475,06/10/2019,2018
Labor,P,0,108500,108500,06/10/2019,2018
Ideology/Single-Issue,Q,89875,22525,112400,06/10/2019,2018
Other,W,27399,11000,38399,06/10/2019,2018
