sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,44750,7500,52250,03/20/2023,2022
Communic/Electronics,B,63661,12000,75661,03/20/2023,2022
Construction,C,79805,22500,102305,03/20/2023,2022
Defense,D,3930,0,3930,03/20/2023,2022
Energy/Nat Resource,E,54354,17500,71854,03/20/2023,2022
Finance/Insur/RealEst,F,781737,24000,805737,03/20/2023,2022
Health,H,217739,21250,238989,03/20/2023,2022
Lawyers & Lobbyists,K,253680,3500,257180,03/20/2023,2022
Transportation,M,60845,20500,81345,03/20/2023,2022
Misc Business,N,195149,17000,212149,03/20/2023,2022
Labor,P,0,27500,27500,03/20/2023,2022
Ideology/Single-Issue,Q,102424,367519,469943,03/20/2023,2022
Other,W,854226,1000,855226,03/20/2023,2022
