sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,28289,84200,112489,06/10/2019,2018
Communic/Electronics,B,8750,45000,53750,06/10/2019,2018
Construction,C,52150,47500,99650,06/10/2019,2018
Defense,D,0,34000,34000,06/10/2019,2018
Energy/Nat Resource,E,43550,97450,141000,06/10/2019,2018
Finance/Insur/RealEst,F,74501,276750,351251,06/10/2019,2018
Health,H,60950,97700,158650,06/10/2019,2018
Lawyers & Lobbyists,K,58136,15750,73886,06/10/2019,2018
Transportation,M,17500,41500,59000,06/10/2019,2018
Misc Business,N,44283,118199,162482,06/10/2019,2018
Labor,P,0,3000,3000,06/10/2019,2018
Ideology/Single-Issue,Q,3000,29632,32632,06/10/2019,2018
Other,W,57650,2500,60150,06/10/2019,2018
