sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,11450,0,11450,06/10/2019,2018
Communic/Electronics,B,14620,26200,40820,06/10/2019,2018
Construction,C,5710,11500,17210,06/10/2019,2018
Defense,D,450,2500,2950,06/10/2019,2018
Energy/Nat Resource,E,510,15500,16010,06/10/2019,2018
Finance/Insur/RealEst,F,29131,32250,61381,06/10/2019,2018
Health,H,10428,10000,20428,06/10/2019,2018
Lawyers & Lobbyists,K,24485,9500,33985,06/10/2019,2018
Transportation,M,3730,65600,69330,06/10/2019,2018
Misc Business,N,31451,93796,125247,06/10/2019,2018
Labor,P,0,169000,169000,06/10/2019,2018
Ideology/Single-Issue,Q,3885,17392,21277,06/10/2019,2018
Other,W,39104,1000,40104,06/10/2019,2018
