sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,87334,422143,509477,06/10/2019,2018
Communic/Electronics,B,8350,80250,88600,06/10/2019,2018
Construction,C,50215,159750,209965,06/10/2019,2018
Defense,D,1500,11000,12500,06/10/2019,2018
Energy/Nat Resource,E,5600,167000,172600,06/10/2019,2018
Finance/Insur/RealEst,F,154406,269750,424156,06/10/2019,2018
Health,H,60400,203800,264200,06/10/2019,2018
Lawyers & Lobbyists,K,105873,47000,152873,06/10/2019,2018
Transportation,M,38545,269010,307555,06/10/2019,2018
Misc Business,N,97025,225876,322901,06/10/2019,2018
Labor,P,0,222200,222200,06/10/2019,2018
Ideology/Single-Issue,Q,31665,369961,401626,06/10/2019,2018
Other,W,104642,9000,113642,06/10/2019,2018
