sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,791563,2000,793563,03/20/2023,2022
Communic/Electronics,B,10771827,0,10771827,03/20/2023,2022
Construction,C,1382828,0,1382828,03/20/2023,2022
Defense,D,406857,0,406857,03/20/2023,2022
Energy/Nat Resource,E,799120,0,799120,03/20/2023,2022
Finance/Insur/RealEst,F,8087108,0,8087108,03/20/2023,2022
Health,H,7660747,5000,7665747,03/20/2023,2022
Lawyers & Lobbyists,K,6840733,23800,6864533,03/20/2023,2022
Transportation,M,943483,0,943483,03/20/2023,2022
Misc Business,N,5475180,0,5475180,03/20/2023,2022
Labor,P,125102,195000,320102,03/20/2023,2022
Ideology/Single-Issue,Q,25040315,674651,25714966,03/20/2023,2022
Other,W,25928155,2500,25930655,03/20/2023,2022
