sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,9405,98500,107905,06/10/2019,2018
Communic/Electronics,B,9607,29500,39107,06/10/2019,2018
Construction,C,9761,2000,11761,06/10/2019,2018
Defense,D,185,8000,8185,06/10/2019,2018
Energy/Nat Resource,E,2100,28800,30900,06/10/2019,2018
Finance/Insur/RealEst,F,117659,90200,207859,06/10/2019,2018
Health,H,52245,84000,136245,06/10/2019,2018
Lawyers & Lobbyists,K,117772,16750,134522,06/10/2019,2018
Transportation,M,3250,31000,34250,06/10/2019,2018
Misc Business,N,31730,66361,98091,06/10/2019,2018
Labor,P,1000,179200,180200,06/10/2019,2018
Ideology/Single-Issue,Q,27178,242024,269202,06/10/2019,2018
Other,W,56093,1500,57593,06/10/2019,2018
