sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,68790,187000,255790,06/10/2019,2018
Communic/Electronics,B,2250,20000,22250,06/10/2019,2018
Construction,C,13470,71500,84970,06/10/2019,2018
Defense,D,2500,39000,41500,06/10/2019,2018
Energy/Nat Resource,E,7050,53000,60050,06/10/2019,2018
Finance/Insur/RealEst,F,37891,48500,86391,06/10/2019,2018
Health,H,7635,16500,24135,06/10/2019,2018
Lawyers & Lobbyists,K,36175,16000,52175,06/10/2019,2018
Transportation,M,9250,35500,44750,06/10/2019,2018
Misc Business,N,47400,81961,129361,06/10/2019,2018
Labor,P,0,73000,73000,06/10/2019,2018
Ideology/Single-Issue,Q,12050,58000,70050,06/10/2019,2018
Other,W,58530,2500,61030,06/10/2019,2018
