sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,44700,0,44700,06/10/2019,2018
Communic/Electronics,B,97800,0,97800,06/10/2019,2018
Construction,C,78950,0,78950,06/10/2019,2018
Defense,D,8150,10000,18150,06/10/2019,2018
Energy/Nat Resource,E,132993,5000,137993,06/10/2019,2018
Finance/Insur/RealEst,F,1316135,7500,1323635,06/10/2019,2018
Health,H,145350,3000,148350,06/10/2019,2018
Lawyers & Lobbyists,K,139907,0,139907,06/10/2019,2018
Transportation,M,65798,0,65798,06/10/2019,2018
Misc Business,N,467608,0,467608,06/10/2019,2018
Ideology/Single-Issue,Q,5400,2000,7400,06/10/2019,2018
Other,W,698139,0,698139,06/10/2019,2018
