sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,1111,9500,10611,06/10/2019,2018
Communic/Electronics,B,4,20500,20504,06/10/2019,2018
Construction,C,0,8600,8600,06/10/2019,2018
Defense,D,350,3000,3350,06/10/2019,2018
Energy/Nat Resource,E,0,27000,27000,06/10/2019,2018
Finance/Insur/RealEst,F,7478,106000,113478,06/10/2019,2018
Health,H,6565,53500,60065,06/10/2019,2018
Lawyers & Lobbyists,K,1750,12500,14250,06/10/2019,2018
Transportation,M,0,27000,27000,06/10/2019,2018
Misc Business,N,3500,51750,55250,06/10/2019,2018
Labor,P,0,118500,118500,06/10/2019,2018
Ideology/Single-Issue,Q,1600,21025,22625,06/10/2019,2018
Other,W,5520,1000,6520,06/10/2019,2018
