sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,43454,6000,49454,03/20/2023,2022
Communic/Electronics,B,211990,3500,215490,03/20/2023,2022
Construction,C,36235,2500,38735,03/20/2023,2022
Defense,D,14357,0,14357,03/20/2023,2022
Energy/Nat Resource,E,18243,0,18243,03/20/2023,2022
Finance/Insur/RealEst,F,795968,15000,810968,03/20/2023,2022
Health,H,189139,15000,204139,03/20/2023,2022
Lawyers & Lobbyists,K,238087,6000,244087,03/20/2023,2022
Transportation,M,3275,0,3275,03/20/2023,2022
Misc Business,N,196455,3500,199955,03/20/2023,2022
Labor,P,855,134500,135355,03/20/2023,2022
Ideology/Single-Issue,Q,164469,444465,608934,03/20/2023,2022
Other,W,864057,0,864057,03/20/2023,2022
