sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,52350,116427,168777,03/20/2023,2022
Communic/Electronics,B,28950,147310,176260,03/20/2023,2022
Construction,C,28850,41500,70350,03/20/2023,2022
Defense,D,0,6000,6000,03/20/2023,2022
Energy/Nat Resource,E,84302,278000,362302,03/20/2023,2022
Finance/Insur/RealEst,F,83350,184500,267850,03/20/2023,2022
Health,H,27700,197000,224700,03/20/2023,2022
Lawyers & Lobbyists,K,88400,26000,114400,03/20/2023,2022
Transportation,M,30650,54000,84650,03/20/2023,2022
Misc Business,N,64400,101000,165400,03/20/2023,2022
Labor,P,0,21500,21500,03/20/2023,2022
Ideology/Single-Issue,Q,15950,160650,176600,03/20/2023,2022
Other,W,85725,1000,86725,03/20/2023,2022
