sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,99596,166549,266145,06/10/2019,2018
Communic/Electronics,B,74300,128690,202990,06/10/2019,2018
Construction,C,58216,174600,232816,06/10/2019,2018
Defense,D,0,62000,62000,06/10/2019,2018
Energy/Nat Resource,E,61080,192000,253080,06/10/2019,2018
Finance/Insur/RealEst,F,1567302,1702910,3270212,06/10/2019,2018
Health,H,301485,489221,790706,06/10/2019,2018
Lawyers & Lobbyists,K,487792,103250,591042,06/10/2019,2018
Transportation,M,93800,108345,202145,06/10/2019,2018
Misc Business,N,224387,260574,484961,06/10/2019,2018
Labor,P,0,10000,10000,06/10/2019,2018
Ideology/Single-Issue,Q,182370,469331,651701,06/10/2019,2018
Other,W,210365,0,210365,06/10/2019,2018
