sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,0,20500,20500,06/10/2019,2018
Communic/Electronics,B,29450,122500,151950,06/10/2019,2018
Construction,C,8250,14500,22750,06/10/2019,2018
Defense,D,0,13000,13000,06/10/2019,2018
Energy/Nat Resource,E,2250,83000,85250,06/10/2019,2018
Finance/Insur/RealEst,F,20713,60000,80713,06/10/2019,2018
Health,H,11330,57750,69080,06/10/2019,2018
Lawyers & Lobbyists,K,47502,25250,72752,06/10/2019,2018
Transportation,M,0,41000,41000,06/10/2019,2018
Misc Business,N,4015,57500,61515,06/10/2019,2018
Labor,P,5000,191000,196000,06/10/2019,2018
Ideology/Single-Issue,Q,11100,20639,31739,06/10/2019,2018
Other,W,8307,0,8307,06/10/2019,2018
