sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,21882,17125,39007,03/20/2023,2022
Communic/Electronics,B,12785,38000,50785,03/20/2023,2022
Construction,C,28761,32000,60761,03/20/2023,2022
Defense,D,29253,140000,169253,03/20/2023,2022
Energy/Nat Resource,E,11555,61500,73055,03/20/2023,2022
Finance/Insur/RealEst,F,116753,108000,224753,03/20/2023,2022
Health,H,48194,83500,131694,03/20/2023,2022
Lawyers & Lobbyists,K,100385,11500,111885,03/20/2023,2022
Transportation,M,24372,27500,51872,03/20/2023,2022
Misc Business,N,85549,67000,152549,03/20/2023,2022
Labor,P,185,6250,6435,03/20/2023,2022
Ideology/Single-Issue,Q,296260,138985,435245,03/20/2023,2022
Other,W,154410,8000,162410,03/20/2023,2022
