sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,8000,22500,30500,06/10/2019,2018
Communic/Electronics,B,6451,37000,43451,06/10/2019,2018
Construction,C,5650,0,5650,06/10/2019,2018
Energy/Nat Resource,E,0,8000,8000,06/10/2019,2018
Finance/Insur/RealEst,F,65101,82500,147601,06/10/2019,2018
Health,H,14850,14000,28850,06/10/2019,2018
Lawyers & Lobbyists,K,83094,16000,99094,06/10/2019,2018
Transportation,M,3500,9000,12500,06/10/2019,2018
Misc Business,N,33523,8000,41523,06/10/2019,2018
Labor,P,2500,97000,99500,06/10/2019,2018
Ideology/Single-Issue,Q,47600,91150,138750,06/10/2019,2018
Other,W,60271,14000,74271,06/10/2019,2018
