sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,7650,23500,31150,03/20/2023,2022
Communic/Electronics,B,26737,132500,159237,03/20/2023,2022
Construction,C,22000,25500,47500,03/20/2023,2022
Defense,D,0,10000,10000,03/20/2023,2022
Energy/Nat Resource,E,51750,55500,107250,03/20/2023,2022
Finance/Insur/RealEst,F,104231,120000,224231,03/20/2023,2022
Health,H,73406,412200,485606,03/20/2023,2022
Lawyers & Lobbyists,K,110550,26250,136800,03/20/2023,2022
Transportation,M,7900,47495,55395,03/20/2023,2022
Misc Business,N,38500,106000,144500,03/20/2023,2022
Labor,P,0,2500,2500,03/20/2023,2022
Ideology/Single-Issue,Q,56000,79175,135175,03/20/2023,2022
Other,W,90749,3000,93749,03/20/2023,2022
