sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,2968,10000,12968,06/10/2019,2018
Communic/Electronics,B,16878,3000,19878,06/10/2019,2018
Construction,C,17025,3500,20525,06/10/2019,2018
Defense,D,539,2000,2539,06/10/2019,2018
Energy/Nat Resource,E,9462,3000,12462,06/10/2019,2018
Finance/Insur/RealEst,F,89344,27000,116344,06/10/2019,2018
Health,H,47183,17000,64183,06/10/2019,2018
Lawyers & Lobbyists,K,144142,14250,158392,06/10/2019,2018
Transportation,M,2852,8500,11352,06/10/2019,2018
Misc Business,N,91480,2000,93480,06/10/2019,2018
Labor,P,6951,219500,226451,06/10/2019,2018
Ideology/Single-Issue,Q,77952,153055,231007,06/10/2019,2018
Other,W,140674,0,140674,06/10/2019,2018
