sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,27510,3500,31010,06/10/2019,2018
Communic/Electronics,B,27722,3000,30722,06/10/2019,2018
Construction,C,56523,7500,64023,06/10/2019,2018
Defense,D,2700,5000,7700,06/10/2019,2018
Energy/Nat Resource,E,69318,0,69318,06/10/2019,2018
Finance/Insur/RealEst,F,251595,28000,279595,06/10/2019,2018
Health,H,85958,39200,125158,06/10/2019,2018
Lawyers & Lobbyists,K,30613,3500,34113,06/10/2019,2018
Transportation,M,51618,18999,70617,06/10/2019,2018
Misc Business,N,156103,3000,159103,06/10/2019,2018
Ideology/Single-Issue,Q,198840,78000,276840,06/10/2019,2018
Other,W,141747,0,141747,06/10/2019,2018
