sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,4500,61000,65500,03/20/2023,2022
Communic/Electronics,B,27050,147000,174050,03/20/2023,2022
Construction,C,80750,93000,173750,03/20/2023,2022
Defense,D,0,39000,39000,03/20/2023,2022
Energy/Nat Resource,E,11500,216500,228000,03/20/2023,2022
Finance/Insur/RealEst,F,377850,664500,1042350,03/20/2023,2022
Health,H,57850,480750,538600,03/20/2023,2022
Lawyers & Lobbyists,K,243057,81500,324557,03/20/2023,2022
Transportation,M,9550,142500,152050,03/20/2023,2022
Misc Business,N,50450,238029,288479,03/20/2023,2022
Labor,P,2500,142000,144500,03/20/2023,2022
Ideology/Single-Issue,Q,51250,37012,88262,03/20/2023,2022
Other,W,47710,8500,56210,03/20/2023,2022
