sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,3605,20700,24305,06/10/2019,2018
Communic/Electronics,B,67468,14000,81468,06/10/2019,2018
Construction,C,20175,11000,31175,06/10/2019,2018
Defense,D,1250,27000,28250,06/10/2019,2018
Energy/Nat Resource,E,500,2000,2500,06/10/2019,2018
Finance/Insur/RealEst,F,161064,307350,468414,06/10/2019,2018
Health,H,56687,20000,76687,06/10/2019,2018
Lawyers & Lobbyists,K,42306,13000,55306,06/10/2019,2018
Transportation,M,18726,3500,22226,06/10/2019,2018
Misc Business,N,49128,17500,66628,06/10/2019,2018
Labor,P,0,145500,145500,06/10/2019,2018
Ideology/Single-Issue,Q,43400,8500,51900,06/10/2019,2018
Other,W,75252,0,75252,06/10/2019,2018
