sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,49355,6000,55355,03/20/2023,2022
Communic/Electronics,B,62206,30000,92206,03/20/2023,2022
Construction,C,134446,15000,149446,03/20/2023,2022
Defense,D,3956,2500,6456,03/20/2023,2022
Energy/Nat Resource,E,51331,13000,64331,03/20/2023,2022
Finance/Insur/RealEst,F,342038,27000,369038,03/20/2023,2022
Health,H,134865,12500,147365,03/20/2023,2022
Lawyers & Lobbyists,K,49966,2000,51966,03/20/2023,2022
Transportation,M,49900,15000,64900,03/20/2023,2022
Misc Business,N,185490,36900,222390,03/20/2023,2022
Labor,P,260,0,260,03/20/2023,2022
Ideology/Single-Issue,Q,1461958,80764,1542722,03/20/2023,2022
Other,W,1909999,0,1909999,03/20/2023,2022
