sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,4050,0,4050,03/20/2023,2022
Communic/Electronics,B,152265,0,152265,03/20/2023,2022
Construction,C,18945,0,18945,03/20/2023,2022
Defense,D,3470,1000,4470,03/20/2023,2022
Energy/Nat Resource,E,13717,0,13717,03/20/2023,2022
Finance/Insur/RealEst,F,335247,21300,356547,03/20/2023,2022
Health,H,122752,3500,126252,03/20/2023,2022
Lawyers & Lobbyists,K,190117,11000,201117,03/20/2023,2022
Transportation,M,8126,0,8126,03/20/2023,2022
Misc Business,N,99631,2000,101631,03/20/2023,2022
Labor,P,1100,160500,161600,03/20/2023,2022
Ideology/Single-Issue,Q,363090,420397,783487,03/20/2023,2022
Other,W,653147,0,653147,03/20/2023,2022
