sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,20683,35500,56183,03/20/2023,2022
Communic/Electronics,B,20802,14000,34802,03/20/2023,2022
Construction,C,58885,73399,132284,03/20/2023,2022
Defense,D,0,6500,6500,03/20/2023,2022
Energy/Nat Resource,E,14151,15500,29651,03/20/2023,2022
Finance/Insur/RealEst,F,155552,142000,297552,03/20/2023,2022
Health,H,52805,66500,119305,03/20/2023,2022
Lawyers & Lobbyists,K,27904,30750,58654,03/20/2023,2022
Transportation,M,21037,39000,60037,03/20/2023,2022
Misc Business,N,143464,137750,281214,03/20/2023,2022
Labor,P,0,16000,16000,03/20/2023,2022
Ideology/Single-Issue,Q,129499,171652,301151,03/20/2023,2022
Other,W,349653,29000,378653,03/20/2023,2022
