sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,27175,193500,220675,06/10/2019,2018
Communic/Electronics,B,500,13500,14000,06/10/2019,2018
Construction,C,9150,14000,23150,06/10/2019,2018
Defense,D,1001,63000,64001,06/10/2019,2018
Energy/Nat Resource,E,2000,21500,23500,06/10/2019,2018
Finance/Insur/RealEst,F,20050,126500,146550,06/10/2019,2018
Health,H,7000,43000,50000,06/10/2019,2018
Lawyers & Lobbyists,K,15750,3000,18750,06/10/2019,2018
Transportation,M,3000,27500,30500,06/10/2019,2018
Misc Business,N,28600,42000,70600,06/10/2019,2018
Labor,P,0,16500,16500,06/10/2019,2018
Ideology/Single-Issue,Q,6700,54400,61100,06/10/2019,2018
Other,W,8962,1500,10462,06/10/2019,2018
