sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,5510,16500,22010,03/20/2023,2022
Communic/Electronics,B,11350,3000,14350,03/20/2023,2022
Construction,C,76050,10000,86050,03/20/2023,2022
Defense,D,2500,7000,9500,03/20/2023,2022
Energy/Nat Resource,E,12150,28000,40150,03/20/2023,2022
Finance/Insur/RealEst,F,67395,30000,97395,03/20/2023,2022
Health,H,69050,4500,73550,03/20/2023,2022
Lawyers & Lobbyists,K,35550,2000,37550,03/20/2023,2022
Transportation,M,28950,8500,37450,03/20/2023,2022
Misc Business,N,46750,5500,52250,03/20/2023,2022
Ideology/Single-Issue,Q,2800,80500,83300,03/20/2023,2022
Other,W,79671,0,79671,03/20/2023,2022
