sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,6100,47000,53100,03/20/2023,2022
Communic/Electronics,B,5000,19000,24000,03/20/2023,2022
Construction,C,22050,40500,62550,03/20/2023,2022
Defense,D,22000,35500,57500,03/20/2023,2022
Energy/Nat Resource,E,9950,54000,63950,03/20/2023,2022
Finance/Insur/RealEst,F,79693,129400,209093,03/20/2023,2022
Health,H,12678,2000,14678,03/20/2023,2022
Lawyers & Lobbyists,K,34417,3500,37917,03/20/2023,2022
Transportation,M,24850,47500,72350,03/20/2023,2022
Misc Business,N,40456,43353,83809,03/20/2023,2022
Labor,P,0,16000,16000,03/20/2023,2022
Ideology/Single-Issue,Q,37855,173615,211470,03/20/2023,2022
Other,W,74335,3000,77335,03/20/2023,2022
