sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,77981,71000,148981,03/20/2023,2022
Communic/Electronics,B,64922,47500,112422,03/20/2023,2022
Construction,C,175303,35000,210303,03/20/2023,2022
Defense,D,27228,74000,101228,03/20/2023,2022
Energy/Nat Resource,E,41945,50000,91945,03/20/2023,2022
Finance/Insur/RealEst,F,514636,176250,690886,03/20/2023,2022
Health,H,123317,103000,226317,03/20/2023,2022
Lawyers & Lobbyists,K,141115,7500,148615,03/20/2023,2022
Transportation,M,65536,51500,117036,03/20/2023,2022
Misc Business,N,254070,84999,339069,03/20/2023,2022
Labor,P,310,43500,43810,03/20/2023,2022
Ideology/Single-Issue,Q,589224,172950,762174,03/20/2023,2022
Other,W,2054723,21500,2076223,03/20/2023,2022
