sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,16250,82600,98850,06/10/2019,2018
Communic/Electronics,B,9167,18500,27667,06/10/2019,2018
Construction,C,21125,35500,56625,06/10/2019,2018
Defense,D,500,35000,35500,06/10/2019,2018
Energy/Nat Resource,E,8750,37136,45886,06/10/2019,2018
Finance/Insur/RealEst,F,58740,98939,157679,06/10/2019,2018
Health,H,12200,29550,41750,06/10/2019,2018
Lawyers & Lobbyists,K,55003,18000,73003,06/10/2019,2018
Transportation,M,10850,52000,62850,06/10/2019,2018
Misc Business,N,128100,79600,207700,06/10/2019,2018
Labor,P,0,2000,2000,06/10/2019,2018
Ideology/Single-Issue,Q,7245,56562,63807,06/10/2019,2018
Other,W,64042,4000,68042,06/10/2019,2018
