sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,24450,18000,42450,06/10/2019,2018
Communic/Electronics,B,2334,24000,26334,06/10/2019,2018
Construction,C,3013,0,3013,06/10/2019,2018
Defense,D,0,3000,3000,06/10/2019,2018
Energy/Nat Resource,E,3007,4500,7507,06/10/2019,2018
Finance/Insur/RealEst,F,72468,37500,109968,06/10/2019,2018
Health,H,60937,10500,71437,06/10/2019,2018
Lawyers & Lobbyists,K,59580,7500,67080,06/10/2019,2018
Transportation,M,1000,13956,14956,06/10/2019,2018
Misc Business,N,26116,17383,43499,06/10/2019,2018
Labor,P,2750,138500,141250,06/10/2019,2018
Ideology/Single-Issue,Q,11700,73099,84799,06/10/2019,2018
Other,W,25935,2500,28435,06/10/2019,2018
