sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,29676,79000,108676,06/10/2019,2018
Communic/Electronics,B,51050,162000,213050,06/10/2019,2018
Construction,C,25950,87000,112950,06/10/2019,2018
Defense,D,5700,116000,121700,06/10/2019,2018
Energy/Nat Resource,E,37400,226750,264150,06/10/2019,2018
Finance/Insur/RealEst,F,309616,657000,966616,06/10/2019,2018
Health,H,171225,399500,570725,06/10/2019,2018
Lawyers & Lobbyists,K,224600,49000,273600,06/10/2019,2018
Transportation,M,30650,142140,172790,06/10/2019,2018
Misc Business,N,129025,251825,380850,06/10/2019,2018
Labor,P,12500,322000,334500,06/10/2019,2018
Ideology/Single-Issue,Q,121696,69927,191623,06/10/2019,2018
Other,W,158092,9500,167592,06/10/2019,2018
