sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,306624,21000,327624,06/10/2019,2018
Communic/Electronics,B,2046321,282700,2329021,06/10/2019,2018
Construction,C,368135,34100,402235,06/10/2019,2018
Defense,D,8228,28500,36728,06/10/2019,2018
Energy/Nat Resource,E,197776,148348,346124,06/10/2019,2018
Finance/Insur/RealEst,F,5531017,375700,5906717,06/10/2019,2018
Health,H,873581,338100,1211681,06/10/2019,2018
Lawyers & Lobbyists,K,3365982,201891,3567873,06/10/2019,2018
Transportation,M,238492,216526,455018,06/10/2019,2018
Misc Business,N,1987517,206479,2193996,06/10/2019,2018
Labor,P,8533,299600,308133,06/10/2019,2018
Ideology/Single-Issue,Q,866928,315732,1182660,06/10/2019,2018
Other,W,2239411,6000,2245411,06/10/2019,2018
