sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,47661,39500,87161,03/20/2023,2022
Communic/Electronics,B,14300,64500,78800,03/20/2023,2022
Construction,C,49989,30500,80489,03/20/2023,2022
Defense,D,2460,4000,6460,03/20/2023,2022
Energy/Nat Resource,E,18833,26000,44833,03/20/2023,2022
Finance/Insur/RealEst,F,193270,247500,440770,03/20/2023,2022
Health,H,60987,96500,157487,03/20/2023,2022
Lawyers & Lobbyists,K,50550,14000,64550,03/20/2023,2022
Transportation,M,10896,24500,35396,03/20/2023,2022
Misc Business,N,65929,59000,124929,03/20/2023,2022
Labor,P,50,4000,4050,03/20/2023,2022
Ideology/Single-Issue,Q,513340,207484,720824,03/20/2023,2022
Other,W,445624,3000,448624,03/20/2023,2022
