sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,635,6000,6635,03/20/2023,2022
Communic/Electronics,B,64602,26500,91102,03/20/2023,2022
Construction,C,9810,14500,24310,03/20/2023,2022
Defense,D,22150,7500,29650,03/20/2023,2022
Energy/Nat Resource,E,26050,8000,34050,03/20/2023,2022
Finance/Insur/RealEst,F,205664,582500,788164,03/20/2023,2022
Health,H,103382,30500,133882,03/20/2023,2022
Lawyers & Lobbyists,K,197555,18750,216305,03/20/2023,2022
Transportation,M,200,9000,9200,03/20/2023,2022
Misc Business,N,54894,37500,92394,03/20/2023,2022
Labor,P,250,191500,191750,03/20/2023,2022
Ideology/Single-Issue,Q,197400,371614,569014,03/20/2023,2022
Other,W,846613,1000,847613,03/20/2023,2022
