sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,750,33000,33750,03/20/2023,2022
Communic/Electronics,B,39750,230800,270550,03/20/2023,2022
Construction,C,3250,3000,6250,03/20/2023,2022
Defense,D,0,4000,4000,03/20/2023,2022
Energy/Nat Resource,E,2800,53499,56299,03/20/2023,2022
Finance/Insur/RealEst,F,52495,57500,109995,03/20/2023,2022
Health,H,14215,192900,207115,03/20/2023,2022
Lawyers & Lobbyists,K,92255,37250,129505,03/20/2023,2022
Transportation,M,500,27000,27500,03/20/2023,2022
Misc Business,N,17205,46500,63705,03/20/2023,2022
Labor,P,200,76900,77100,03/20/2023,2022
Ideology/Single-Issue,Q,25800,27967,53767,03/20/2023,2022
Other,W,153109,1000,154109,03/20/2023,2022
