sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,33805,52900,86705,06/10/2019,2018
Communic/Electronics,B,13100,46500,59600,06/10/2019,2018
Construction,C,60685,65000,125685,06/10/2019,2018
Defense,D,400,38500,38900,06/10/2019,2018
Energy/Nat Resource,E,29200,56250,85450,06/10/2019,2018
Finance/Insur/RealEst,F,223795,119000,342795,06/10/2019,2018
Health,H,59580,121500,181080,06/10/2019,2018
Lawyers & Lobbyists,K,30050,26500,56550,06/10/2019,2018
Transportation,M,32645,55940,88585,06/10/2019,2018
Misc Business,N,169150,105783,274933,06/10/2019,2018
Labor,P,0,16500,16500,06/10/2019,2018
Ideology/Single-Issue,Q,71619,323782,395401,06/10/2019,2018
Other,W,235404,1000,236404,06/10/2019,2018
