sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,159750,128333,288083,06/10/2019,2018
Communic/Electronics,B,131257,168700,299957,06/10/2019,2018
Construction,C,299260,52000,351260,06/10/2019,2018
Defense,D,72925,108500,181425,06/10/2019,2018
Energy/Nat Resource,E,295925,281500,577425,06/10/2019,2018
Finance/Insur/RealEst,F,788258,499530,1287788,06/10/2019,2018
Health,H,405940,400450,806390,06/10/2019,2018
Lawyers & Lobbyists,K,435261,45586,480847,06/10/2019,2018
Transportation,M,313548,160500,474048,06/10/2019,2018
Misc Business,N,463233,270150,733383,06/10/2019,2018
Labor,P,17500,31500,49000,06/10/2019,2018
Ideology/Single-Issue,Q,283427,37779,321206,06/10/2019,2018
Other,W,2331681,6000,2337681,06/10/2019,2018
