sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,26550,17500,44050,03/20/2023,2022
Communic/Electronics,B,48250,86000,134250,03/20/2023,2022
Construction,C,75053,100500,175553,03/20/2023,2022
Defense,D,4900,14000,18900,03/20/2023,2022
Energy/Nat Resource,E,27360,100000,127360,03/20/2023,2022
Finance/Insur/RealEst,F,791175,261000,1052175,03/20/2023,2022
Health,H,60341,281937,342278,03/20/2023,2022
Lawyers & Lobbyists,K,99660,45000,144660,03/20/2023,2022
Transportation,M,21150,99000,120150,03/20/2023,2022
Misc Business,N,147965,150000,297965,03/20/2023,2022
Labor,P,400,347500,347900,03/20/2023,2022
Ideology/Single-Issue,Q,165007,523127,688134,03/20/2023,2022
Other,W,411967,7500,419467,03/20/2023,2022
