sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,98144,38000,136144,03/20/2023,2022
Communic/Electronics,B,43245,9500,52745,03/20/2023,2022
Construction,C,125152,18500,143652,03/20/2023,2022
Defense,D,4625,3000,7625,03/20/2023,2022
Energy/Nat Resource,E,192025,51500,243525,03/20/2023,2022
Finance/Insur/RealEst,F,581163,29000,610163,03/20/2023,2022
Health,H,59594,3750,63344,03/20/2023,2022
Lawyers & Lobbyists,K,117946,2900,120846,03/20/2023,2022
Transportation,M,72645,14000,86645,03/20/2023,2022
Misc Business,N,173060,33400,206460,03/20/2023,2022
Labor,P,145,12000,12145,03/20/2023,2022
Ideology/Single-Issue,Q,319254,499600,818854,03/20/2023,2022
Other,W,1141139,0,1141139,03/20/2023,2022
