sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,46852,0,46852,06/10/2019,2018
Communic/Electronics,B,848067,0,848067,06/10/2019,2018
Construction,C,55133,0,55133,06/10/2019,2018
Defense,D,2968,0,2968,06/10/2019,2018
Energy/Nat Resource,E,21462,0,21462,06/10/2019,2018
Finance/Insur/RealEst,F,1314067,0,1314067,06/10/2019,2018
Health,H,292480,0,292480,06/10/2019,2018
Lawyers & Lobbyists,K,1142269,9000,1151269,06/10/2019,2018
Transportation,M,19182,0,19182,06/10/2019,2018
Misc Business,N,569505,0,569505,06/10/2019,2018
Labor,P,4460,83700,88160,06/10/2019,2018
Ideology/Single-Issue,Q,710441,375824,1086265,06/10/2019,2018
Other,W,1473029,1000,1474029,06/10/2019,2018
