sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,20181,84000,104181,03/20/2023,2022
Communic/Electronics,B,5200,10090,15290,03/20/2023,2022
Construction,C,23950,15500,39450,03/20/2023,2022
Defense,D,0,3000,3000,03/20/2023,2022
Energy/Nat Resource,E,2900,7000,9900,03/20/2023,2022
Finance/Insur/RealEst,F,12100,19500,31600,03/20/2023,2022
Health,H,1650,10000,11650,03/20/2023,2022
Lawyers & Lobbyists,K,19899,9500,29399,03/20/2023,2022
Transportation,M,3000,19995,22995,03/20/2023,2022
Misc Business,N,11800,18500,30300,03/20/2023,2022
Labor,P,620,0,620,03/20/2023,2022
Ideology/Single-Issue,Q,575,53834,54409,03/20/2023,2022
Other,W,11110,0,11110,03/20/2023,2022
