sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,28975,0,28975,03/20/2023,2022
Communic/Electronics,B,39762,0,39762,03/20/2023,2022
Construction,C,34745,0,34745,03/20/2023,2022
Defense,D,100,0,100,03/20/2023,2022
Energy/Nat Resource,E,6927,0,6927,03/20/2023,2022
Finance/Insur/RealEst,F,301529,-2000,299529,03/20/2023,2022
Health,H,82965,2500,85465,03/20/2023,2022
Lawyers & Lobbyists,K,105271,-250,105021,03/20/2023,2022
Transportation,M,8010,-2495,5515,03/20/2023,2022
Misc Business,N,109126,0,109126,03/20/2023,2022
Labor,P,70,-5000,-4930,03/20/2023,2022
Ideology/Single-Issue,Q,71300,-1988,69312,03/20/2023,2022
Other,W,514788,0,514788,03/20/2023,2022
