sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,24077,38677,62754,03/20/2023,2022
Communic/Electronics,B,24940,79500,104440,03/20/2023,2022
Construction,C,19176,117500,136676,03/20/2023,2022
Defense,D,2000,22000,24000,03/20/2023,2022
Energy/Nat Resource,E,33358,51500,84858,03/20/2023,2022
Finance/Insur/RealEst,F,432771,491500,924271,03/20/2023,2022
Health,H,25163,101500,126663,03/20/2023,2022
Lawyers & Lobbyists,K,92365,16750,109115,03/20/2023,2022
Transportation,M,9075,68500,77575,03/20/2023,2022
Misc Business,N,99239,89000,188239,03/20/2023,2022
Labor,P,0,274000,274000,03/20/2023,2022
Ideology/Single-Issue,Q,335628,390825,726453,03/20/2023,2022
Other,W,157639,0,157639,03/20/2023,2022
