sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,0,0,0,06/10/2019,2018
Communic/Electronics,B,3850,7500,11350,06/10/2019,2018
Construction,C,63699,11000,74699,06/10/2019,2018
Defense,D,250,2500,2750,06/10/2019,2018
Energy/Nat Resource,E,6500,0,6500,06/10/2019,2018
Finance/Insur/RealEst,F,168968,59500,228468,06/10/2019,2018
Health,H,5000,21200,26200,06/10/2019,2018
Lawyers & Lobbyists,K,38950,8500,47450,06/10/2019,2018
Transportation,M,6500,500,7000,06/10/2019,2018
Misc Business,N,41400,11000,52400,06/10/2019,2018
Labor,P,0,154333,154333,06/10/2019,2018
Ideology/Single-Issue,Q,500,24500,25000,06/10/2019,2018
Other,W,15096,0,15096,06/10/2019,2018
