sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,12350,24000,36350,03/20/2023,2022
Communic/Electronics,B,14000,68500,82500,03/20/2023,2022
Construction,C,50800,36000,86800,03/20/2023,2022
Defense,D,43000,51500,94500,03/20/2023,2022
Energy/Nat Resource,E,3750,29500,33250,03/20/2023,2022
Finance/Insur/RealEst,F,157135,273000,430135,03/20/2023,2022
Health,H,47675,115000,162675,03/20/2023,2022
Lawyers & Lobbyists,K,118520,30500,149020,03/20/2023,2022
Transportation,M,7800,55500,63300,03/20/2023,2022
Misc Business,N,65366,119400,184766,03/20/2023,2022
Labor,P,2750,240500,243250,03/20/2023,2022
Ideology/Single-Issue,Q,58091,233280,291371,03/20/2023,2022
Other,W,115342,14500,129842,03/20/2023,2022
