sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,15450,32807,48257,06/10/2019,2018
Communic/Electronics,B,1000,11000,12000,06/10/2019,2018
Construction,C,58431,44000,102431,06/10/2019,2018
Defense,D,500,23748,24248,06/10/2019,2018
Energy/Nat Resource,E,40257,57900,98157,06/10/2019,2018
Finance/Insur/RealEst,F,61881,22500,84381,06/10/2019,2018
Health,H,84541,94500,179041,06/10/2019,2018
Lawyers & Lobbyists,K,32299,8000,40299,06/10/2019,2018
Transportation,M,30200,127500,157700,06/10/2019,2018
Misc Business,N,49475,75000,124475,06/10/2019,2018
Labor,P,1000,23500,24500,06/10/2019,2018
Ideology/Single-Issue,Q,3825,31707,35532,06/10/2019,2018
Other,W,63506,0,63506,06/10/2019,2018
