sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,56000,6500,62500,03/20/2023,2022
Communic/Electronics,B,26502,62500,89002,03/20/2023,2022
Construction,C,30450,31400,61850,03/20/2023,2022
Defense,D,32750,154400,187150,03/20/2023,2022
Energy/Nat Resource,E,25150,18000,43150,03/20/2023,2022
Finance/Insur/RealEst,F,239150,67500,306650,03/20/2023,2022
Health,H,42400,24500,66900,03/20/2023,2022
Lawyers & Lobbyists,K,50500,15500,66000,03/20/2023,2022
Transportation,M,4050,17900,21950,03/20/2023,2022
Misc Business,N,87575,34500,122075,03/20/2023,2022
Labor,P,0,70500,70500,03/20/2023,2022
Ideology/Single-Issue,Q,47350,77200,124550,03/20/2023,2022
Other,W,122698,1000,123698,03/20/2023,2022
