sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,18000,21000,39000,03/20/2023,2022
Communic/Electronics,B,63180,11500,74680,03/20/2023,2022
Construction,C,47500,14500,62000,03/20/2023,2022
Defense,D,18000,0,18000,03/20/2023,2022
Energy/Nat Resource,E,27920,0,27920,03/20/2023,2022
Finance/Insur/RealEst,F,236652,29500,266152,03/20/2023,2022
Health,H,155170,96400,251570,03/20/2023,2022
Lawyers & Lobbyists,K,220294,26500,246794,03/20/2023,2022
Transportation,M,630,5000,5630,03/20/2023,2022
Misc Business,N,79773,22000,101773,03/20/2023,2022
Labor,P,500,217000,217500,03/20/2023,2022
Ideology/Single-Issue,Q,28560,53012,81572,03/20/2023,2022
Other,W,151979,10000,161979,03/20/2023,2022
