sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,3250,0,3250,03/20/2023,2022
Communic/Electronics,B,26350,7000,33350,03/20/2023,2022
Construction,C,32838,1000,33838,03/20/2023,2022
Defense,D,500,1500,2000,03/20/2023,2022
Energy/Nat Resource,E,22453,1000,23453,03/20/2023,2022
Finance/Insur/RealEst,F,199798,26500,226298,03/20/2023,2022
Health,H,30340,2500,32840,03/20/2023,2022
Lawyers & Lobbyists,K,55087,2500,57587,03/20/2023,2022
Transportation,M,30681,0,30681,03/20/2023,2022
Misc Business,N,53781,7500,61281,03/20/2023,2022
Labor,P,500,32100,32600,03/20/2023,2022
Ideology/Single-Issue,Q,17578,279599,297177,03/20/2023,2022
Other,W,226885,0,226885,03/20/2023,2022
