sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,100171,153850,254021,06/10/2019,2018
Communic/Electronics,B,23412,35500,58912,06/10/2019,2018
Construction,C,98910,79750,178660,06/10/2019,2018
Defense,D,1000,18000,19000,06/10/2019,2018
Energy/Nat Resource,E,110590,94200,204790,06/10/2019,2018
Finance/Insur/RealEst,F,292349,114000,406349,06/10/2019,2018
Health,H,26228,58500,84728,06/10/2019,2018
Lawyers & Lobbyists,K,48801,10500,59301,06/10/2019,2018
Transportation,M,52152,136494,188646,06/10/2019,2018
Misc Business,N,135430,99000,234430,06/10/2019,2018
Labor,P,0,166500,166500,06/10/2019,2018
Ideology/Single-Issue,Q,45484,448275,493759,06/10/2019,2018
Other,W,124560,2000,126560,06/10/2019,2018
