sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,62026,11750,73776,06/10/2019,2018
Communic/Electronics,B,37767,10500,48267,06/10/2019,2018
Construction,C,56150,12500,68650,06/10/2019,2018
Defense,D,0,6000,6000,06/10/2019,2018
Energy/Nat Resource,E,29476,48500,77976,06/10/2019,2018
Finance/Insur/RealEst,F,171508,47000,218508,06/10/2019,2018
Health,H,84183,21000,105183,06/10/2019,2018
Lawyers & Lobbyists,K,67225,6200,73425,06/10/2019,2018
Transportation,M,29500,18500,48000,06/10/2019,2018
Misc Business,N,81593,12475,94068,06/10/2019,2018
Labor,P,0,4500,4500,06/10/2019,2018
Ideology/Single-Issue,Q,13083,117800,130883,06/10/2019,2018
Other,W,176842,1000,177842,06/10/2019,2018
