sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,680994,291657,972651,03/20/2023,2022
Communic/Electronics,B,540889,359100,899989,03/20/2023,2022
Construction,C,886474,217500,1103974,03/20/2023,2022
Defense,D,77719,106750,184469,03/20/2023,2022
Energy/Nat Resource,E,1471518,466100,1937618,03/20/2023,2022
Finance/Insur/RealEst,F,4936421,784050,5720471,03/20/2023,2022
Health,H,1521924,615059,2136983,03/20/2023,2022
Lawyers & Lobbyists,K,1547623,145188,1692811,03/20/2023,2022
Transportation,M,615952,297400,913352,03/20/2023,2022
Misc Business,N,1724742,612500,2337242,03/20/2023,2022
Labor,P,6420,38500,44920,03/20/2023,2022
Ideology/Single-Issue,Q,3076927,618037,3694964,03/20/2023,2022
Other,W,7037808,6000,7043808,03/20/2023,2022
