sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,141604,120142,261746,03/20/2023,2022
Communic/Electronics,B,494502,229677,724179,03/20/2023,2022
Construction,C,214905,58500,273405,03/20/2023,2022
Defense,D,20192,156500,176692,03/20/2023,2022
Energy/Nat Resource,E,931568,736399,1667967,03/20/2023,2022
Finance/Insur/RealEst,F,3287383,720188,4007571,03/20/2023,2022
Health,H,486598,313482,800080,03/20/2023,2022
Lawyers & Lobbyists,K,1182948,207075,1390023,03/20/2023,2022
Transportation,M,180316,253000,433316,03/20/2023,2022
Misc Business,N,615046,319056,934102,03/20/2023,2022
Labor,P,868,278500,279368,03/20/2023,2022
Ideology/Single-Issue,Q,522498,506936,1029434,03/20/2023,2022
Other,W,1614298,3000,1617298,03/20/2023,2022
